"Don't see your tags in the report? New tags are excluded by default - go to https://console.amazonaws.cn/billing/home#/preferences/tags to update your cost allocation keys."
"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","AvailabilityZone","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost","user:Application","user:Billing","user:Function","user:Name","user:Owner","user:Stack","user:billing","user:date","user:id","user:test","user:type","user:user:Billing"
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-12","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00030775","0.9329996227","CNY","0.000287","0.000000","0.000017","VAT","0.000304","","","production","CF-Production-勿删","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-13","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00143744","0.9329996227","CNY","0.001341","0.000000","0.000080","VAT","0.001421","","","guest","云络测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00001065","0.9330000822","CNY","0.000010","0.000000","0.000001","VAT","0.000011","","","production","Website-updated","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.04330753","0.9330000822","CNY","0.040406","0.000000","0.002399","VAT","0.042804","","","production","VPN-CN","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-2","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00001292","0.9330000822","CNY","0.000012","0.000000","0.000001","VAT","0.000013","","","test","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-3","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00173903","0.9330000822","CNY","0.001623","0.000000","0.000096","VAT","0.001719","WEB","","production","Website-updated","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-4","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00109452","0.9330000822","CNY","0.001021","0.000000","0.000061","VAT","0.001082","","","","","","","","","","","","监控"
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-5","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00002410","0.9330000822","CNY","0.000022","0.000000","0.000001","VAT","0.000024","","","","","","","web-server","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-6","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00338053","0.9330000822","CNY","0.003154","0.000000","0.000187","VAT","0.003341","","","test","grafana_zabbix","","","","","","","","监控"
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-7","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00341186","0.9330000822","CNY","0.003183","0.000000","0.000189","VAT","0.003372","","","","","raoni","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-8","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.02047729","0.9330000822","CNY","0.019105","0.000000","0.001134","VAT","0.020239","","","guest","测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-9","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","1.42809626","0.9330000822","CNY","1.332414","0.000000","0.079094","VAT","1.411508","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-10","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.30869861","0.9330000822","CNY","0.288016","0.000000","0.017097","VAT","0.305113","monitor","","test","grafana_zabbix","anshusheng","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-11","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.72212370","0.9330000822","CNY","0.673741","0.000000","0.039994","VAT","0.713736","CF","","production","CF-Production-勿删","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-12","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00062146","0.9330000822","CNY","0.000580","0.000000","0.000034","VAT","0.000614","","","production","CF-Production-勿删","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204290-13","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00290270","0.9330000822","CNY","0.002708","0.000000","0.000161","VAT","0.002869","","","guest","云络测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204278-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","cn-north-1a","19260921","0.426 CNY per On Demand Linux t2.medium Instance Hour","2017/01/19 09:44:23","2017/01/31 23:59:59","134.87485908","0.426","CNY","57.456690","0.000000","3.447137","VAT","60.903827","CF","","production","CF-Production-勿删","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204278-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","cn-north-1a","19260921","0.426 CNY per On Demand Linux t2.medium Instance Hour","2017/01/19 09:44:23","2017/01/31 23:59:59","170.27508455","0.426","CNY","72.537186","0.000000","4.351898","VAT","76.889084","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204278-2","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","cn-north-1a","19260921","0.426 CNY per On Demand Linux t2.medium Instance Hour","2017/01/19 09:44:23","2017/01/31 23:59:59","4.95603157","0.426","CNY","2.111269","0.000000","0.126666","VAT","2.237936","","","production","CF-Production-勿删","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204278-3","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","cn-north-1a","19260921","0.426 CNY per On Demand Linux t2.medium Instance Hour","2017/01/19 09:44:23","2017/01/31 23:59:59","3.89402480","0.426","CNY","1.658855","0.000000","0.099524","VAT","1.758378","","","production","VPN-CN","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204286-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","cn-north-1a","19260921","0.426 CNY per On Demand Linux t2.medium Instance Hour","2017/01/01 00:00:00","2017/01/19 09:40:37","246.12514092","0.426","CNY","104.849310","0.000000","6.290484","VAT","111.139794","CF","","production","CF-Production-勿删","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204286-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","cn-north-1a","19260921","0.426 CNY per On Demand Linux t2.medium Instance Hour","2017/01/01 00:00:00","2017/01/19 09:40:37","310.72491545","0.426","CNY","132.368814","0.000000","7.941530","VAT","140.310344","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204286-2","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","cn-north-1a","19260921","0.426 CNY per On Demand Linux t2.medium Instance Hour","2017/01/01 00:00:00","2017/01/19 09:40:37","9.04396843","0.426","CNY","3.852731","0.000000","0.231146","VAT","4.083877","","","production","CF-Production-勿删","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204286-3","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","cn-north-1a","19260921","0.426 CNY per On Demand Linux t2.medium Instance Hour","2017/01/01 00:00:00","2017/01/19 09:40:37","7.10597520","0.426","CNY","3.027145","0.000000","0.181615","VAT","3.208760","","","production","VPN-CN","","","","","","","",""
"92007028","412764460734","425155429375","LinkedLineItem","400000000540275231","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","中关村软件园, 软件广场C座302室, 海淀, 北京, 100190, CN","","AWSConfig","AWS Config","Amazon Web Services, Inc.","CNN1-ConfigurationItemRecorded","","","14608755","0.02 CNY per Configuration Item recorded in China (Beijing) region","2017/01/23 06:38:03","2017/01/31 23:59:59","1.00000000","0.02","CNY","0.020000","0.000000","0.000000","None","0.020000","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204265-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/01 00:00:00","2017/01/19 09:40:37","0.03180316","0.067001269","CNY","0.002131","0.000000","0.000000","None","0.002131","monitor","","test","grafana_zabbix","anshusheng","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204265-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/01 00:00:00","2017/01/19 09:40:37","0.03185874","0.067001269","CNY","0.002135","0.000000","0.000000","None","0.002135","CF","","production","CF-Production-勿删","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204265-2","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00000103","0.067001269","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","CF-Production-勿删","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204265-3","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00253215","0.067001269","CNY","0.000170","0.000000","0.000000","None","0.000170","","","guest","云络测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204265-4","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/01 00:00:00","2017/01/19 09:40:37","1.1E-7","0.067001269","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","VPN-CN","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204265-5","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/01 00:00:00","2017/01/19 09:40:37","0.04683948","0.067001269","CNY","0.003138","0.000000","0.000000","None","0.003138","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204265-6","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/01 00:00:00","2017/01/19 09:40:37","0.03960423","0.067001269","CNY","0.002654","0.000000","0.000000","None","0.002654","","","guest","测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204293-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/19 09:44:23","2017/01/31 23:59:59","0.02154181","0.0669989694","CNY","0.001443","0.000000","0.000000","None","0.001443","monitor","","test","grafana_zabbix","anshusheng","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204293-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/19 09:44:23","2017/01/31 23:59:59","0.02157946","0.0669989694","CNY","0.001446","0.000000","0.000000","None","0.001446","CF","","production","CF-Production-勿删","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204293-2","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/19 09:44:23","2017/01/31 23:59:59","6.9E-7","0.0669989694","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","CF-Production-勿删","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204293-3","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00171514","0.0669989694","CNY","0.000115","0.000000","0.000000","None","0.000115","","","guest","云络测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204293-4","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/19 09:44:23","2017/01/31 23:59:59","7E-8","0.0669989694","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","VPN-CN","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204293-5","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/19 09:44:23","2017/01/31 23:59:59","0.03172663","0.0669989694","CNY","0.002126","0.000000","0.000000","None","0.002126","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204293-6","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Regional-Bytes","","","12296877",".067 CNY per GB - Regional Data Transfer","2017/01/19 09:44:23","2017/01/31 23:59:59","0.02682585","0.0669989694","CNY","0.001797","0.000000","0.000000","None","0.001797","","","guest","测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027321-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-TimedStorage-GlacierByteHrs","","","20242400","CNY 0.0334 per GB / month of storage used - Amazon Glacier (Beijing)","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00008014","0.032199897","CNY","0.000003","0.000000","0.000000","None","0.000003","","","test","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027321-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-TimedStorage-GlacierByteHrs","","","20242400","CNY 0.0334 per GB / month of storage used - Amazon Glacier (Beijing)","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00007514","0.032199897","CNY","0.000002","0.000000","0.000000","None","0.000002","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027326-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-TimedStorage-GlacierByteHrs","","","20242400","CNY 0.0334 per GB / month of storage used - Amazon Glacier (Beijing)","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00012690","0.0325388432","CNY","0.000004","0.000000","0.000000","None","0.000004","","","test","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027326-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-TimedStorage-GlacierByteHrs","","","20242400","CNY 0.0334 per GB / month of storage used - Amazon Glacier (Beijing)","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00011896","0.0325388432","CNY","0.000004","0.000000","0.000000","None","0.000004","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204287","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-ElasticIP:IdleAddress","","","19261176","0.033 CNY per Elastic IP address not attached to a running instance per hour (prorated)","2017/01/19 09:44:23","2017/01/31 23:59:59","108.00000000","0.033","CNY","3.564000","0.000000","0.213861","VAT","3.777861","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204298","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-ElasticIP:IdleAddress","","","19261176","0.033 CNY per Elastic IP address not attached to a running instance per hour (prorated)","2017/01/01 00:00:00","2017/01/19 09:40:37","660.60000000","0.0329500454","CNY","21.766800","0.000000","1.306139","VAT","23.072939","","","","","","","","","","","",""
